Salary,Loyalty Card,CLV,Enrollment Year,Enrollment Month,Lifetime_Flights,Lifetime_Distance,Lifetime_Points_Accumulated,Lifetime_Points_Redeemed,Avg_Monthly_Flights,Avg_Monthly_Distance,sixmonth_avg_flights,sixmonth_avg_distance,Gender_Male,Marital Status_Married,Marital Status_Single,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Province_British Columbia,Province_Manitoba,Province_New Brunswick,Province_Newfoundland,Province_Nova Scotia,Province_Ontario,Province_Prince Edward Island,Province_Quebec,Province_Saskatchewan,Province_Yukon,Enrollment Type_Standard,Actual Churn,Churn Probability,Marketing Segment
56406.0,2,66025.75,2015,4,34,49020,49020.0,2611,1.4166666666666667,2042.5,1.6666666666666667,2094.4166666666665,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
89689.0,2,22195.8,2012,9,26,43832,43832.0,1269,1.0833333333333333,1826.3333333333333,1.1666666666666667,1833.0833333333333,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.02,Only uses when discounts
84781.0,3,10901.23,2014,3,40,57923,57923.0,1173,1.6666666666666667,2413.4583333333335,2.0,3187.6666666666665,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
74756.0,1,2382.67,2015,11,26,43357,43357.0,0,1.0833333333333333,1806.5416666666667,0.8333333333333334,1638.25,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0.02,Only uses when discounts
73082.0,3,8356.18,2016,12,26,36858,36858.0,537,1.0833333333333333,1535.75,0.6666666666666666,885.75,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.06,Only uses when discounts
75318.0,1,5635.29,2017,11,14,19622,19622.0,1714,0.5833333333333334,817.5833333333334,0.08333333333333333,97.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,0.13,Only uses when discounts
47095.0,1,7325.92,2017,6,27,33296,33296.0,820,1.125,1387.3333333333333,0.5833333333333334,594.3333333333334,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.05,Only uses when discounts
97127.0,1,2529.08,2015,3,32,41134,41134.0,2314,1.3333333333333333,1713.9166666666667,1.75,2593.3333333333335,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.04,Only uses when discounts
75337.0,2,3324.55,2018,3,60,86022,129033.0,527,5.454545454545454,7820.181818181818,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.03,Best Customers
109361.0,1,2397.04,2017,3,42,69021,69021.0,1171,1.75,2875.875,1.4166666666666667,2403.0833333333335,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,0.02,Best Customers
44062.0,1,7943.51,2018,4,63,76347,114520.5,0,5.7272727272727275,6940.636363636364,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.04,Best Customers
99306.0,1,7013.44,2018,7,1,513,513.0,542,0.041666666666666664,21.375,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0.18,Only uses when discounts
57753.0,1,19185.07,2018,3,44,95576,143364.0,0,4.0,8688.727272727272,0.0,0.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.14,Best Customers
95882.0,2,2866.82,2013,11,39,53231,53231.0,500,1.625,2217.9583333333335,1.6666666666666667,2351.4166666666665,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
65088.0,1,14696.64,2018,3,30,52841,79261.5,0,2.727272727272727,4803.727272727273,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.26,Only uses when discounts
72819.0,1,7756.31,2012,10,41,69822,69822.0,1580,1.7083333333333333,2909.25,2.5,4504.666666666667,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.06,Best Customers
63574.0,1,4163.04,2013,7,0,0,0.0,0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1.0,Lowest Value customers
50433.0,2,7367.65,2012,4,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1.0,Lowest Value customers
73008.0,1,18948.35,2018,5,9,14888,14888.0,0,0.375,620.3333333333334,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
63634.0,1,4878.95,2016,10,33,51766,51766.0,0,1.375,2156.9166666666665,1.3333333333333333,2551.6666666666665,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Only uses when discounts
47424.0,3,16256.81,2016,10,54,82200,82200.0,2528,2.25,3425.0,2.3333333333333335,3986.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.01,Best Customers
95315.0,2,13363.52,2013,10,39,63813,63813.0,656,1.625,2658.875,1.5,2136.75,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
72656.0,3,10963.96,2016,9,24,41047,41047.0,0,1.0,1710.2916666666667,1.25,2617.1666666666665,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.11,Only uses when discounts
73544.0,2,8426.06,2013,3,49,67849,67849.0,620,2.0416666666666665,2827.0416666666665,1.6666666666666667,1885.0833333333333,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
95289.0,1,2518.11,2016,6,45,56569,56569.0,545,1.875,2357.0416666666665,1.3333333333333333,1812.5833333333333,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.03,Best Customers
83497.0,3,19393.21,2018,10,0,0,0.0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
49588.0,1,10972.07,2017,8,13,17311,17311.0,643,0.5416666666666666,721.2916666666666,0.75,915.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.74,Lowest Value customers
73455.0,1,4162.18,2018,5,15,22118,22118.0,608,0.625,921.5833333333334,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.05,Only uses when discounts
57686.0,2,9638.07,2013,3,40,68943,68943.0,907,1.6666666666666667,2872.625,1.25,2152.0833333333335,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.04,Best Customers
70741.0,1,2839.8,2016,10,45,63104,63104.0,454,1.875,2629.3333333333335,3.0,4406.416666666667,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.03,Best Customers
42956.0,1,5227.23,2017,10,29,45193,45193.0,0,1.2083333333333333,1883.0416666666667,0.0,0.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0,0.07,Only uses when discounts
73544.0,3,5395.35,2015,7,41,56213,56213.0,2537,1.7083333333333333,2342.2083333333335,1.5833333333333333,2272.0833333333335,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
73602.0,3,11308.47,2014,5,49,79559,79559.0,373,2.0416666666666665,3314.9583333333335,2.1666666666666665,3207.5833333333335,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.01,Best Customers
72819.0,1,8852.73,2014,5,27,38215,38215.0,360,1.125,1592.2916666666667,1.9166666666666667,2803.4166666666665,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.38,Only uses when discounts
73945.0,1,2241.11,2018,12,43,68224,68224.0,1006,1.7916666666666667,2842.6666666666665,1.6666666666666667,2759.3333333333335,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.04,Best Customers
75517.0,1,8267.85,2018,5,10,16607,16607.0,440,0.4166666666666667,691.9583333333334,0.0,0.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.03,Only uses when discounts
72896.0,1,4832.12,2017,2,22,23577,23577.0,0,0.9166666666666666,982.375,1.8333333333333333,1964.75,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.84,Lowest Value customers
75899.0,2,14510.75,2014,12,36,61715,61715.0,1077,1.5,2571.4583333333335,1.25,1792.0833333333333,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.03,Best Customers
59262.0,1,4014.45,2018,6,22,30912,30912.0,0,0.9166666666666666,1288.0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.06,Only uses when discounts
73995.0,3,8418.57,2014,3,31,54781,54781.0,1529,1.2916666666666667,2282.5416666666665,1.5,2578.3333333333335,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.04,Only uses when discounts
48851.0,2,3387.78,2016,8,12,12015,12015.0,0,0.5,500.625,1.0,1001.25,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.96,Lowest Value customers
71335.0,1,3839.61,2016,3,58,77487,77487.0,1971,2.4166666666666665,3228.625,2.5833333333333335,3011.3333333333335,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
50217.0,3,12734.21,2013,8,43,72833,72833.0,1041,1.7916666666666667,3034.7083333333335,2.0833333333333335,3483.6666666666665,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
73455.0,2,16702.7,2018,5,17,28603,28603.0,1534,0.7083333333333334,1191.7916666666667,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.08,Only uses when discounts
93320.0,1,7334.52,2013,6,41,83002,83002.0,867,1.7083333333333333,3458.4166666666665,1.8333333333333333,3610.0833333333335,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.09,Best Customers
269847.0,2,6969.88,2015,9,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1.0,Lowest Value customers
75462.0,1,3455.17,2016,8,37,60381,60381.0,0,1.5416666666666667,2515.875,2.0,3438.4166666666665,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.04,Best Customers
51255.0,1,2647.2,2018,12,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1.0,Lowest Value customers
60639.0,1,9587.33,2018,1,4,6337,6337.0,0,0.16666666666666666,264.0416666666667,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.19,Only uses when discounts
87499.0,3,9939.26,2015,2,36,54986,54986.0,506,1.5,2291.0833333333335,2.0833333333333335,2960.6666666666665,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0.01,Best Customers
57411.0,3,11378.89,2018,3,30,48758,73137.0,0,2.727272727272727,4432.545454545455,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.24,Only uses when discounts
81333.0,3,6005.85,2017,12,15,24329,24329.0,669,0.625,1013.7083333333334,0.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0.27,Only uses when discounts
103058.0,2,3105.35,2016,9,50,73861,73861.0,1186,2.0833333333333335,3077.5416666666665,1.75,2751.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.01,Best Customers
72378.0,2,8415.68,2018,7,2,1113,1113.0,520,0.08333333333333333,46.375,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.04,Only uses when discounts
97596.0,1,2538.63,2014,9,32,38012,38012.0,0,1.3333333333333333,1583.8333333333333,1.5833333333333333,1644.75,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0.04,Only uses when discounts
73544.0,3,12767.23,2014,10,44,68398,68398.0,941,1.8333333333333333,2849.9166666666665,2.4166666666666665,3585.0833333333335,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.03,Best Customers
75462.0,3,4965.49,2016,3,48,68018,68018.0,643,2.0,2834.0833333333335,2.4166666666666665,3446.3333333333335,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0.0,Best Customers
51935.0,1,9129.87,2018,3,22,26244,39366.0,0,2.0,2385.818181818182,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.22,Only uses when discounts
83672.0,2,4887.79,2013,1,24,42418,42418.0,538,1.0,1767.4166666666667,1.1666666666666667,2057.75,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.01,Only uses when discounts
75652.0,1,5626.57,2018,1,12,21418,21418.0,0,0.5,892.4166666666666,0.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.21,Only uses when discounts
60926.0,2,5281.83,2015,10,14,16186,16186.0,605,0.5833333333333334,674.4166666666666,1.1666666666666667,1348.8333333333333,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0.97,Lowest Value customers
63863.0,1,5329.08,2016,2,0,0,0.0,0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
91646.0,3,16548.86,2012,4,0,0,0.0,0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
92259.0,2,3644.83,2018,7,7,6481,6481.0,542,0.2916666666666667,270.0416666666667,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
53587.0,2,8482.46,2014,5,0,0,0.0,0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1.0,Lowest Value customers
81909.0,1,6240.9,2016,3,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1.0,Lowest Value customers
104802.0,2,13265.51,2016,7,23,28363,28363.0,1073,0.9583333333333334,1181.7916666666667,0.75,933.5,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.06,Only uses when discounts
73328.0,1,2292.79,2015,2,33,60745,60745.0,2767,1.375,2531.0416666666665,1.3333333333333333,2512.25,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Only uses when discounts
86623.0,1,3829.09,2016,8,30,49428,49428.0,545,1.25,2059.5,0.9166666666666666,1640.75,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Only uses when discounts
73455.0,1,4540.99,2017,1,44,58069,58069.0,1418,1.8333333333333333,2419.5416666666665,1.5833333333333333,1749.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.01,Best Customers
84105.0,1,3721.06,2017,9,29,39069,39069.0,807,1.2083333333333333,1627.875,0.16666666666666666,202.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Only uses when discounts
75071.0,2,14140.56,2017,12,24,24925,24925.0,0,1.0,1038.5416666666667,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.23,Only uses when discounts
204125.0,1,2702.69,2012,7,38,63150,63150.0,1468,1.5833333333333333,2631.25,1.6666666666666667,2635.0833333333335,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.03,Best Customers
50479.0,1,8200.79,2018,12,0,0,0.0,0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
60235.0,2,4834.71,2016,9,10,19809,19809.0,455,0.4166666666666667,825.375,0.8333333333333334,1650.75,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0.92,Lowest Value customers
51878.0,3,7614.14,2017,5,35,60396,60396.0,1118,1.4583333333333333,2516.5,1.3333333333333333,2701.9166666666665,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.02,Best Customers
73479.0,3,7451.48,2017,10,23,38429,38429.0,320,0.9583333333333334,1601.2083333333333,0.3333333333333333,655.3333333333334,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0.0,Only uses when discounts
95901.0,2,7147.62,2015,10,34,56382,56382.0,0,1.4166666666666667,2349.25,2.6666666666666665,4525.833333333333,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.2,Best Customers
73008.0,1,2243.47,2013,1,34,49715,49715.0,1339,1.4166666666666667,2071.4583333333335,1.5833333333333333,2406.0833333333335,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
81104.0,2,5097.32,2017,8,29,44530,44530.0,1132,1.2083333333333333,1855.4166666666667,0.5833333333333334,608.3333333333334,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Only uses when discounts
95924.0,2,3694.15,2013,8,35,42121,42121.0,792,1.4583333333333333,1755.0416666666667,1.0833333333333333,1145.75,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.01,Best Customers
248809.0,1,4145.71,2014,6,33,49068,49068.0,332,1.375,2044.5,1.5833333333333333,2406.5,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.04,Only uses when discounts
73455.0,1,6861.28,2013,10,25,36512,36512.0,1497,1.0416666666666667,1521.3333333333333,1.1666666666666667,1860.3333333333333,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.03,Only uses when discounts
104947.0,1,3423.82,2013,7,39,60116,60116.0,1156,1.625,2504.8333333333335,1.5833333333333333,2280.0833333333335,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
50688.0,1,7482.64,2018,11,4,7124,7124.0,0,0.16666666666666666,296.8333333333333,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,Only uses when discounts
55564.0,3,6052.0,2018,1,25,33391,33391.0,768,1.0416666666666667,1391.2916666666667,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.04,Only uses when discounts
73008.0,1,2388.95,2017,3,29,47317,47317.0,357,1.2083333333333333,1971.5416666666667,0.8333333333333334,1577.75,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Only uses when discounts
68454.0,1,19363.53,2016,1,51,70852,70852.0,1150,2.125,2952.1666666666665,2.25,3711.8333333333335,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.04,Best Customers
100482.0,1,4914.73,2015,1,29,33161,33161.0,715,1.2083333333333333,1381.7083333333333,1.25,1543.9166666666667,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.04,Only uses when discounts
47544.0,1,9294.55,2012,11,38,47475,47475.0,1322,1.5833333333333333,1978.125,1.6666666666666667,1779.9166666666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.02,Best Customers
84129.0,2,15162.07,2016,1,45,55532,55532.0,748,1.875,2313.8333333333335,2.5,3290.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Best Customers
73068.0,1,4931.22,2014,5,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
62259.0,2,3746.75,2016,12,39,61098,61098.0,1060,1.625,2545.75,1.0833333333333333,1725.75,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
93733.0,1,4383.15,2017,12,27,40811,40811.0,0,1.125,1700.4583333333333,0.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0.04,Only uses when discounts
73008.0,2,7236.13,2016,5,37,55127,55127.0,2588,1.5416666666666667,2296.9583333333335,1.5833333333333333,2594.75,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Best Customers
49977.0,1,3207.47,2013,12,48,66272,66272.0,0,2.0,2761.3333333333335,2.3333333333333335,3479.1666666666665,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.06,Best Customers
78434.0,1,3314.55,2014,2,31,51935,51935.0,0,1.2916666666666667,2163.9583333333335,2.4166666666666665,3940.4166666666665,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.3,Only uses when discounts
84400.0,2,6333.03,2015,3,35,58141,58141.0,747,1.4583333333333333,2422.5416666666665,1.6666666666666667,2654.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.01,Best Customers
86077.0,3,19174.63,2016,10,35,50939,50939.0,355,1.4583333333333333,2122.4583333333335,1.75,2585.0833333333335,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.01,Best Customers
104990.0,2,39365.3,2015,1,26,43968,43968.0,2079,1.0833333333333333,1832.0,1.0,1494.5833333333333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Only uses when discounts
137529.0,3,14267.93,2017,5,16,20931,20931.0,1604,0.6666666666666666,872.125,0.16666666666666666,136.83333333333334,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.16,Only uses when discounts
80051.0,2,2758.5,2015,8,46,69201,69201.0,0,1.9166666666666667,2883.375,2.5833333333333335,4209.083333333333,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.11,Best Customers
96462.0,3,27776.29,2013,9,36,52608,52608.0,630,1.5,2192.0,1.9166666666666667,2993.5833333333335,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
83641.0,3,19776.57,2014,9,39,54805,54805.0,697,1.625,2283.5416666666665,1.4166666666666667,1741.4166666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
73447.0,1,4270.03,2014,8,0,0,0.0,0,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1.0,Lowest Value customers
64614.0,2,7918.33,2015,8,49,72626,72626.0,1170,2.0416666666666665,3026.0833333333335,2.5,3456.1666666666665,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.02,Best Customers
47695.0,1,5207.2,2012,9,43,57003,57003.0,0,1.7916666666666667,2375.125,2.3333333333333335,3373.6666666666665,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
66507.0,1,2503.6,2018,8,8,10654,10654.0,0,0.3333333333333333,443.9166666666667,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0.02,Only uses when discounts
52693.0,2,5670.44,2012,7,39,52839,52839.0,527,1.625,2201.625,1.0,1214.3333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
73995.0,3,9498.47,2013,8,42,60265,60265.0,0,1.75,2511.0416666666665,2.0833333333333335,3242.8333333333335,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
198197.0,2,9256.92,2016,6,35,52452,52452.0,1877,1.4583333333333333,2185.5,1.5833333333333333,2970.4166666666665,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
63076.0,3,11124.21,2012,10,38,52420,52420.0,791,1.5833333333333333,2184.1666666666665,1.5833333333333333,2106.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
91673.0,1,5773.52,2014,9,38,55038,55038.0,428,1.5833333333333333,2293.25,2.0,3060.0833333333335,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
53178.0,1,4656.67,2017,11,28,36738,36738.0,0,1.1666666666666667,1530.75,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.05,Only uses when discounts
64354.0,1,20925.9,2012,9,42,62308,62308.0,925,1.75,2596.1666666666665,2.25,3532.5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
118530.0,1,3600.93,2014,11,29,41662,41662.0,1669,1.2083333333333333,1735.9166666666667,0.6666666666666666,1221.6666666666667,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Only uses when discounts
79075.0,3,5343.12,2016,6,26,38043,38043.0,492,1.0833333333333333,1585.125,1.4166666666666667,1821.6666666666667,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Only uses when discounts
59844.0,3,7268.1,2012,7,24,36609,36609.0,526,1.0,1525.375,0.9166666666666666,1358.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
50905.0,3,5158.58,2017,2,47,61354,61354.0,877,1.9583333333333333,2556.4166666666665,1.8333333333333333,2693.9166666666665,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
72896.0,3,6941.87,2018,2,76,113123,169684.5,1275,6.909090909090909,10283.90909090909,0.0,0.0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.04,Best Customers
56104.0,2,4795.39,2017,11,19,38523,38523.0,0,0.7916666666666666,1605.125,0.4166666666666667,987.0833333333334,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.09,Only uses when discounts
90265.0,1,2551.23,2018,9,7,9324,9324.0,0,0.2916666666666667,388.5,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Only uses when discounts
73544.0,1,4185.76,2015,7,43,51360,51360.0,468,1.7916666666666667,2140.0,1.4166666666666667,1841.5833333333333,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
73008.0,1,3872.22,2016,11,26,35769,35769.0,2123,1.0833333333333333,1490.375,1.1666666666666667,1602.6666666666667,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Only uses when discounts
86669.0,1,5332.62,2018,12,29,45622,45622.0,0,1.2083333333333333,1900.9166666666667,1.3333333333333333,2068.6666666666665,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Only uses when discounts
67101.0,1,15739.92,2013,1,47,66381,66381.0,0,1.9583333333333333,2765.875,2.5,3830.4166666666665,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.07,Best Customers
56639.0,1,15488.43,2012,7,27,35633,35633.0,1287,1.125,1484.7083333333333,1.4166666666666667,1913.0833333333333,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.03,Only uses when discounts
76590.0,1,16870.39,2017,7,31,42175,42175.0,0,1.2916666666666667,1757.2916666666667,0.9166666666666666,1543.8333333333333,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
73008.0,1,2502.64,2018,2,37,57976,86964.0,448,3.3636363636363638,5270.545454545455,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.12,Best Customers
